evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
1000 0.0500000000
evaluations raw_y
1 0.0500000000
656 0.0500000000
